service_id,game_id,name,description,price_per_unit,sale_price,icon_url,category,game_name
420,,Euphony,Buy Destiny 2 Euphony — the raid exotic Linear Fusion Rifle that spawns Threadlings on the precision shots. This is the rarest exotic in the game since it is locked behind the latest raid. The Euphony Linear Fusion Rifle obtained on your account; Salvation's Edge last boss killed; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,0.99,,https://skycoach.gg/storage/uploads/products/euphony1717927782_picture_item.png,Destiny 2,Destiny 2
421,,Enhancement Cores,Buy Enhancement Cores in Destiny 2 to level up your gear and weapons. Our service includes the following: A selected number of Enhancement Cores; Season Pass and Artifact experience; Any loot that drops during the service.,13.49,,https://skycoach.gg/storage/uploads/products/enhancement-cores1753706729_picture_item.png,Destiny 2,Destiny 2
422,,Strange Coins,"Buy Strange Coins in Destiny 2 to acquire exotic weapons, armor, and catalysts from Xur. A selected amount of Strange Coins; A lot of Ritual weapons & gear; Some Vanguard Reputation; Season Pass and Artifact experience; We offer Destiny 2 Strange Coins for sale by farming Ritual activities via boosting service, and you can order up to 500 coins.",4.49,,https://skycoach.gg/storage/uploads/products/strange-coins1717684513_picture_item.png,Destiny 2,Destiny 2
423,,Unstable Cores,"Buy Unstable Cores in Destiny 2 to enhance and level up your gear, upgrade your weapons, and increase your Power Level exponentially. Get our Unstable Cores Farming service now and receive: A selected number of Unstable Cores Lots of enhancement cores and strange coins Season Pass and Artifact experience",6.99,,https://skycoach.gg/storage/uploads/products/unstable-cores1754926653_picture_item.png,Destiny 2,Destiny 2
424,,Still Hunt - Wild Card Quest,Buy Destiny 2 Still Hunt Exotic — the unique weapon able to shoot like you're wielding Golden Gun Super. The Still Hunt Sniper Rifle obtained on your account; The Wild Card quest completed; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact;,7.49,,https://skycoach.gg/storage/uploads/products/still-hunt1716909815_picture_item.png,Destiny 2,Destiny 2
425,,Choir of One,"Buy Destiny 2 Choir of One Exotic, which deals tons of damage and looks stylish while doing it. The Choir of One Auto Rifle obtained on your account; Intrinsic Traits and Catalyst unlock (optional); All other Legendary and Exotic loot that might drop during the Destiny 2 Choir of One farm service; Experience for your Season Pass and Artifact;",15.99,,https://skycoach.gg/storage/uploads/products/choir-of-one1724868403_picture_item.png,Destiny 2,Destiny 2
426,,Graviton Spike,"Looking to get your hands on the powerful Graviton Spike from Edge of Fate? Our boost service guarantees you’ll complete the Exotic quest to unlock and craft this versatile weapon. Whether you opt to buy the gun itself or add catalysts, Skycoach makes it easy with expert carries and professional support. What you'll get: Completion of the Exotic quest to unlock Graviton Spike Fully crafted weapon with chosen Intrinsic Trait and Exotic Traits Options to add catalysts or refits All the loot and resources that will drop during the service. Experience for your Guardian",12.14,,https://skycoach.gg/storage/uploads/products/graviton-spike1752490049_picture_item.png,Destiny 2,Destiny 2
427,,Ice Breaker,"Buy the Ice Breaker Exotic Sniper Rifle in Destiny 2. This beloved weapon from the original game found its way back to Guardian's loadout and became one of the best in slot PvP weapons. With our Ice Breaker farming service, you will get: Ice Breaker on your account guaranteed; Some dungeon weapons and armor; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact; To get the exotic, our Destiny pro players will farm the dungeon every week until Ice Breaker drops.",44.99,,https://skycoach.gg/storage/uploads/products/ice-breaker1728980734_picture_item.png,Destiny 2,Destiny 2
428,,Finality's Auger,"Buy the Finality's Auger Exotic Linear Fusion Rifle in Destiny 2. It has some unique perks and mechanics like deploying a Ruinscribe Turret which will automatically shoot at nearby targets. You can switch between two firing modes for maximum efficiency and boost your DPS in any endgame activity. With our Finality's Auger farming service, you will get: Finality's Auger on your account guaranteed; Some dungeon weapons and armor; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact; To get the exotic, our Destiny pro players will farm the dungeon every week until Finality's Auger drops.",36.99,,https://skycoach.gg/storage/uploads/products/finalitys-auger1738855970_picture_item.png,Destiny 2,Destiny 2
429,,Conditional Finality,"Buy Destiny 2 Conditional Finality boost and easily obtain this powerful and unique shotgun. It is a good choice for both PvP and PvP due to its synergy with stasis and solar, as well as its high handling and damage output. Opt for our Conditional Finality boosting now and receive the following: The Conditional Finality Exotic Shotgun obtained on your account; Unique Root of Nightmares Raid Gear; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.",31.19,,https://skycoach.gg/storage/uploads/products/conditional-finality1678547386_picture_item.png,Destiny 2,Destiny 2
430,,Buried Bloodline,"Buy Destiny 2 Buried Bloodline boost and easily obtain this exotic rocket sidearm. It is one of the fan's favorite exotic weapons for a reason. It is a cool-looking sidearm with great stats, but the drop rate is extremely low. It's best used in PvE, but is also very decent in PvP as well. Expand your Destiny 2 arsenal quickly and effortlessly with Skycoach and get the following: The Buried Bloodline Exotic Sidearm obtained on your account; Unique Warlord's Ruin loot; All other Legendary and Exotic loot that might drop during the Buried Bloodline boosting service; Additional XP for your Season Pass and Artifact.",17.99,,https://skycoach.gg/storage/uploads/products/buried-bloodline1701466135_picture_item.png,Destiny 2,Destiny 2
431,,Microcosm,Buy Destiny 2 Microcosm Exotic — the first Heavy Trace Rifle with outstanding shield-breaking capabilities and massive damage output. The Microcosm Trace Rifle obtained on your account; The Convalescence quest completed; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,3.99,,https://skycoach.gg/storage/uploads/products/microcosm1716917978_picture_item.png,Destiny 2,Destiny 2
432,,Ergo Sum,"Buy Destiny 2 Ergo Sum Exotic that deals tons of damage and looks stylish while doing it. This is one of the most unique weapons in Destiny; a fully random-rolled exotic. Each time you get one, it's a totally different Sword: from its Frame and move set to Exotic Traits. The Ergo Sum Sword obtained on your account; Destined Heroes quest completed; Guaranteed Exotic Traits (optional); All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",6.49,,https://skycoach.gg/storage/uploads/products/ergo-sum1717756898_picture_item.png,Destiny 2,Destiny 2
433,,Vex Mythoclast,"Buy Destiny 2 Vex Mythoclast boost on our platform and quickly get one of the most iconic Exotic weapons in the game. Our professional players have many years of experience in the game, so you can be sure that your order will be completed as soon as possible! Opt for our D2 Vex Mythoclast Carry now and receive: The Vex Mythoclast Exotic Fusion Rifle obtained on your Account; All unique Vault of Glass Gear that drops during the service; All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact. Additional Options Vex Mythoclast Catalyst - Enable this option to receive a Catalyst for this weapon; Vex Mythoclast Catalyst Masterwork - Enable this option to receive Catalyst Masterwork for this weapon; You can also order other raid Exotics on this page. Namely: + Necrochasm; + Conditional Finality; + Collective Obligation; + Eyes of Tomorrow.",26.99,,https://skycoach.gg/storage/uploads/products/vex-mythoclast1644240175_picture_item.png,Destiny 2,Destiny 2
434,,Euphony,Buy Destiny 2 Euphony — the raid exotic Linear Fusion Rifle that spawns Threadlings on the precision shots. This is the rarest exotic in the game since it is locked behind the latest raid. The Euphony Linear Fusion Rifle obtained on your account; Salvation's Edge last boss killed; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,63.99,,https://skycoach.gg/storage/uploads/products/euphony1717927782_picture_item.png,Destiny 2,Destiny 2
435,,Whirling Ovation,"Buy the Whirling Ovation Exotic Rocket Launcher from the Desert Perpetual raid in Destiny 2. We will farm the last encounter until the weapon drops — so you will get it guaranteed. What you'll get: The Whirling Ovation added to your collection The exotic Catalyst (optionally), which will be available with the Epic raid launch Some raid last encounter clears Some unique Desert Perpetual loot All other legendary and exotic loot that drops during the service Experience for your Episode Pass and Artifact There are currently two ways to buy the Whirling Ovation exotic: Guaranteed Contest Mode Drop - we will complete the raid within the first 48 hours on Contest difficulty and get you the exotic guaranteed. Farming After the Contest Mode - we will kill the last boss once a week on Normal difficulty until the exotic drops. If you have multiple raid-ready characters, we will kill the boss multiple times/week.",76.99,,https://skycoach.gg/storage/uploads/products/whirling-ovation1752958462_picture_item.png,Destiny 2,Destiny 2
435,,Barrow-Dyad,"Buy Barrow Dyad Submachine Gun in Destiny 2 to upgrade your exotic arsenal. Its Exotic Perk allows you to generate blight as the weapon deals damage. While not firing, the blight gradually refills the magazine. Reloading the gun converts stored blight into Blighted Seekers. With our Barrow Dyad Submachine Gun boosting service, you will get: Barrow-Dyad Exotic Submachine Gun obtained on your account; Optional Intrinsics unlock; Optional Barrow-Dyad Catalyst unlock; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact;",17.99,,https://skycoach.gg/storage/uploads/products/barrow-dyad1739349073_picture_item.png,Destiny 2,Destiny 2
436,,Still Hunt - Wild Card Quest,Buy Destiny 2 Still Hunt Exotic — the unique weapon able to shoot like you're wielding Golden Gun Super. The Still Hunt Sniper Rifle obtained on your account; The Wild Card quest completed; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact;,6.07,,https://skycoach.gg/storage/uploads/products/still-hunt1716909815_picture_item.png,Destiny 2,Destiny 2
437,,Necrochasm,"Buy Destiny 2 Necrochasm boost on Skycoach and easily obtain this exotic auto rifle. It is well-known within the Destiny 2 community for its great stats and origins, which go all the way back to the original Destiny game. Opt for our Necrochasm boosting now and receive the following: The Necrochasm Exotic obtained on your account; All other Legendary and Exotic loot that might drop during the service; Additional experience for your Season Pass and Artifact. Be advised that this offer includes only three attempts per week. So it might take us a while.",42.99,,https://skycoach.gg/storage/uploads/products/necrochasm1692487043_picture_item.png,Destiny 2,Destiny 2
438,,Finality's Auger Supreme Bundle,The Finality's Auger Linear Fusion Rifle; The Finality's Auger Catalyst; The Catalyst Masterwork; Unique Sundered Doctrine weapons & armor; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,45.35,,https://skycoach.gg/storage/uploads/products/finalitys-auger-supreme-bundle1741277826_picture_item.png,Destiny 2,Destiny 2
439,,Collective Obligation,"Buy Destiny 2 Collective Obligation at Skycoach and wield one of the most unique Exotic Pulse Rifles in the game. Perfectly tailored for Void builds, this weapon lets you absorb and reapply debuffs like Weaken and Volatile, giving you unparalleled control over the battlefield. Add Collective Obligation to your in-game arsenal and redefine combat strategy! With Destiny 2 Collective Obligation farm service by Skycoach, you'll receive the following: The Collective Obligation Exotic Pulse Rifle obtained on your account; All unique Vow of the Disciple raid loot that drops during the service; All other Legendary and Exotic loot that might drop during the service; Additional XP for your Season Pass and Artifact.",31.99,,https://skycoach.gg/storage/uploads/products/collective-obligation1647172754_picture_item.png,Destiny 2,Destiny 2
440,,Wish-Keeper,The Wish-Keeper Exotic Bow obtained on your account; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact. The Intrinsic Traits and Refits: • Bowstrings (Snareweaver I) • Arrows (Snareweaver II) • Grips (Snareweaver III) • Enduring Snare Refit • Vorpal Weapon Refit • Hatchling Refit • Multi-Threaded Snare Refit,6.07,,https://skycoach.gg/storage/uploads/products/wish-keeper1701259721_picture_item.png,Destiny 2,Destiny 2
441,,Necrochasm Catalyst,"Buy Destiny 2 Necrochasm Catalyst boost and obtain the catalyst for this Exotic gun quickly, guaranteed, and effortlessly! You will get: The Necrochasm Exotic Auto Rifle Catalyst obtained on your acount; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/necrochasm-catalyst1693576045_picture_item.webp,Destiny 2,Destiny 2
442,,The Navigator + $1 The Catalyst,The Navigator Exotic Trace Rifle obtained on your account with the Catalyst ; Unique Ghosts of the Deep Dungeon Loot; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,19.43,,https://skycoach.gg/storage/uploads/products/the-navigator-1-the-catalyst1690543803_picture_item.png,Destiny 2,Destiny 2
443,,Finality's Auger Catalyst,Buy Finality's Auger Catalyst in Destiny 2 to boost your exotic Linear Fusion and access the Bait and Switch perk to substantially increase your damage. The Finality's Auger Catalyst obtained on your account; Catalyst Masterworked (with the “Catalyst Masterwork” extra option); The Drowning Labyrinth quest completed; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,15.99,,https://skycoach.gg/storage/uploads/products/finalitys-auger-catalyst1739967578_picture_item.png,Destiny 2,Destiny 2
444,,Ice Breaker Catalyst,Buy Ice Breaker Catalyst in Destiny 2 to boost your exotic Sniper Rifle and return even more ammo to the magazine when you damage slow or frozen targets. The Ice Breaker Catalyst obtained on your account; Catalyst Masterworked (with the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,4.99,,https://skycoach.gg/storage/uploads/products/ice-breaker-catalyst1729499156_picture_item.png,Destiny 2,Destiny 2
445,,Necrochasm Catalyst,"Buy Destiny 2 Necrochasm Catalyst boost and obtain the catalyst for this Exotic gun quickly, guaranteed, and effortlessly! You will get: The Necrochasm Exotic Auto Rifle Catalyst obtained on your acount; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.",8.99,,https://skycoach.gg/storage/uploads/products/necrochasm-catalyst1693576045_picture_item.webp,Destiny 2,Destiny 2
446,,Wish-Keeper Catalyst,The Wish-Keeper Exotic Catalyst obtained on your account; The Starcrossed Exotic mission completed on Legend difficulty; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.,6.99,,https://skycoach.gg/storage/uploads/products/wish-keeper-catalyst1703003509_picture_item.png,Destiny 2,Destiny 2
447,,Wicked Implement Catalyst,The Wicked Implement Catalyst obtained on your account; (we will obtain it without masterworking. If you also need to masterwork it then you will need to select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,22.99,,https://skycoach.gg/storage/uploads/products/wicked-implement-catalyst1688499704_picture_item.png,Destiny 2,Destiny 2
448,,Vex Mythoclast Catalyst,"The Vex Mythoclast Catalyst obtained on your account (we will obtain it without masterworking. If you also need to masterwork it, then you will need to select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that drops during the service Exp for your Season Pass and Artifact",11.69,,https://skycoach.gg/storage/uploads/products/vex-mythoclast-catalyst1644240208_picture_item.png,Destiny 2,Destiny 2
449,,The Navigator + $1 The Catalyst,The Navigator Exotic Trace Rifle obtained on your account with the Catalyst ; Unique Ghosts of the Deep Dungeon Loot; All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,23.99,,https://skycoach.gg/storage/uploads/products/the-navigator-1-the-catalyst1690543803_picture_item.png,Destiny 2,Destiny 2
450,,Buried Bloodline Catalyst,"Buy Destiny 2 Buried Bloodline Catalyst and acquire must-have upgrades for this powerful weapon to increase its impact drastically and become the biggest threat to all your enemies! You will get: The Buried Bloodline Catalyst obtained on your account; (we will obtain it without Masterworking. If you also need to Masterwork it, select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact.",10.99,,https://skycoach.gg/storage/uploads/products/buried-bloodline-catalyst1701531085_picture_item.png,Destiny 2,Destiny 2
451,,The Navigator Catalyst,The Navigator Catalyst obtained on your account; (we will obtain it without masterworking. If you also need to masterwork it then you will need to select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,5.99,,https://skycoach.gg/storage/uploads/products/the-navigator-catalyst1685706788_picture_item.png,Destiny 2,Destiny 2
452,,Choir of One Catalyst Boost,"Buy Destiny 2 Choir of One Catalyst Boost to increase the power of this Exotic weapon with three game-changing perks: Subsistence, Onslaught, and Destabilizing rounds. Catalyst for Choir of One with selected perks unlock; All other Legendary and Exotic loot that might drop during the service; Experience for your Season Pass and Artifact;",0.99,,https://skycoach.gg/storage/uploads/products/choir-of-one-catalyst-boost1724918023_picture_item.png,Destiny 2,Destiny 2
453,,Dungeon Exotics Bundle + Free Gjallarhorn,"Gjallarhorn Exotic Rocket Launcher for free; Xenophage Exotic Machine Gun; Wish-Ender Exotic Bow; Heartshadow Exotic Sword; Hierarchy of Needs Exotic Bow; The Navigator Exotic Trace Rifle; Buried Bloodline Exotic Sidearm; Ice Breaker Exotic Sniper Rifle; Finality's Auger Exotic Linear Fusion; Unique weapons and gear from every dungeon (for example, Thorn Armor set and Eyesluna Hand Cannon); All other Legendary and Exotic Loot that might drop during the service; Experience for your Season Pass and Artifact.",211.99,,https://skycoach.gg/storage/uploads/products/dungeon-exotics-bundle-free-gjallarhron-catalyst1640607818_picture_item.png,Destiny 2,Destiny 2
454,,Touch Of Malice Catalyst,Touch of Malice Catalyst obtained on your account; (we will obtain it without masterworking. If you also need to masterwork it then you will need to select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.,17.09,,https://skycoach.gg/storage/uploads/products/touch-of-malice-catalyst-masterwork1661940874_picture_item.png,Destiny 2,Destiny 2
455,,Hierarchy of Needs Catalyst,"Buy the Destiny 2 Hierarchy of Needs Catalyst at Skycoach and elevate your Exotic Combat Bow to the next level. This catalyst enhances the weapon's performance by increasing the potency of its Guidance Ring perk, further boosting the damage and tracking capabilities of the projectiles fired through it, making your shots even deadlier. With our Destiny 2 Hierarchy of Needs Catalyst unlock service, you'll receive the following: The Hierarchy of Needs Catalyst obtained on your account; (we will obtain it without masterworking. If you also need to masterwork it, then you will need to select the “Catalyst Masterwork” extra option) Last Boss of Spire of the Watcher Defeated on Master Difficulty; All other Legendary and Exotic loot that might drop during the service; Additional XP for your Season Pass and Artifact.",11.33,,https://skycoach.gg/storage/uploads/products/hierarchy-of-needs-catalyst1670850855_picture_item.png,Destiny 2,Destiny 2
456,,Gjallarhorn Catalyst,"Buy Destiny 2 Gjallarhorn Catalyst at Skycoach and unlock the full potential of this legendary Exotic Rocket Launcher. The Catalyst enhances Gjallarhorn’s already powerful capabilities, boosting its performance with added perks and increased damage, making it even more devastating in every encounter. With our Destiny 2 Gjallarhorn Catalyst boost service, you'll receive the following: The Gjallarhorn Catalyst obtained on your account (we will obtain it without masterworking. If you also need to masterwork it, then you will need to select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service Additional XP for your Season Pass and Artifact",6.29,,https://skycoach.gg/storage/uploads/products/gjallarhorn-catalyst1638812720_picture_item.png,Destiny 2,Destiny 2
457,,Osteo Striga Catalyst,Osteo Striga Catalyst Obtained on your account Osteo Striga Exotic upped to 10th level All other Legendary and Exotic loot that might drop during the service Exp for your Season Pass and Artifact,27.89,,https://skycoach.gg/storage/uploads/products/osteo-striga-catalyst1645757106_picture_item.png,Destiny 2,Destiny 2
458,,Grand Overture Catalyst,"Buy Destiny 2 Grand Overture Catalyst at Skycoach and unlock the full potential of this Exotic Machine Gun. The Catalyst enhances the weapon’s performance by increasing its stats and adding powerful upgrades, making it an even more formidable choice for both PvE and PvP encounters. With our Destiny 2 Grand Overture Catalyst boost service, you'll receive the following: Grand Overture Catalyst obtained on your account (we will obtain it without masterworking. If you also need to masterwork it, then you will need to select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that drops during the service Additional XP for your Season Pass and Artifact",23.99,,https://skycoach.gg/storage/uploads/products/grand-overture-catalyst1645756467_picture_item.png,Destiny 2,Destiny 2
459,,Witherhoard Catalyst,W itherhoard Catalyst Obtained on your account All Legendary and Exotic loot that might drop during the service Exp for your Season Pass and Artifact,23.99,,https://skycoach.gg/storage/uploads/products/witherhoard-catalyst1630606013_picture_item.png,Destiny 2,Destiny 2
460,,Forerunner Catalyst,"Buy Destiny 2 Forerunner Catalyst at Skycoach and unlock the full potential of this Exotic Sidearm. With the Catalyst equipped, Forerunner gains enhanced perks, boosting its performance and making it even deadlier in both PvE and PvP, allowing you to take on your enemies with unmatched power. With our Destiny 2 Forerunner Catalyst service, you'll receive the following: The Forerunner Catalyst obtained on your account (Our team will up 16th Xur's Rank to unlock the Forerunner Catalyst on your account. If you already have 2nd or higher Xur's Rank then you will have a discount for this offer); All other Legendary and Exotic loot that might drop during the service; Selected Xur's Rank Upped on your account.",19.00,,https://skycoach.gg/storage/uploads/products/forerunner-catalyst1639489401_picture_item.png,Destiny 2,Destiny 2
461,,Heartshadow Catalyst,"Buy Destiny 2 Heartshadow Catalyst on Skycoach to unlock the full potential of the beloved Exotic Void Sword. This upgrade boosts the weapon's effectiveness, extending its invisibility duration, increasing Void damage, and making you even deadlier in PvE and PvP encounters—perfect for those looking to dominate with precision and stealth. With our Destiny 2 Heartshadow Catalyst unlock service, you'll receive the following: The Heartshadow Catalyst obtained on your account; (we will obtain it without masterworking. If you also need to masterwork it, then you will need to select the “Catalyst Masterwork” extra option) All other Legendary and Exotic loot that might drop during the service; Additional XP for your Season Pass and Artifact.",9.99,,https://skycoach.gg/storage/uploads/products/heartshadow-catalyst1653572325_picture_item.png,Destiny 2,Destiny 2
462,,Dead Messenger Catalyst,"Buy Destiny 2 Dead Messenger Catalyst at Skycoach and easily enhance this Exotic Grenade Launcher. This powerful upgrade increases the weapon’s effectiveness, improving its reload speed and increasing its potential in combat. With Skycoach's professional service, you can unlock the Dead Messenger Catalyst quickly, enhancing your gameplay and making your weapon even more formidable. With our Destiny 2 Dead Messenger Catalyst service, you'll receive the following: The Dead Messenger Catalyst obtained on your account; Vox Obscura Mission Done on Master Difficulty; All other Legendary and Exotic loot that might drop during the service; Additional XP for your Season Pass and Artifact.",16.99,,https://skycoach.gg/storage/uploads/products/dead-messenger-catalyst1646856566_picture_item.png,Destiny 2,Destiny 2
463,,Best Legendary Armor,"Buy the best Tier 5 armor in Destiny 2 and get the stats and set bonuses of your choice. The right armor pieces will boost your Guardian capabilities multiple times compared to an unoptimized loadout. Our professional Destiny 2 boosters know how to get Tier 5 armor fast and will complete the most difficult activities in the game for you. Armor Sets There are different armor sets, each providing a unique benefit: Armor set 2-piece effect 4-piece effect Aion Renewal Get a Speed Booster after killing an enemy with a rocket or grenade launcher. Sprinting at low HP will immediately grant Speed Booster for a short duration. Bushido Final blows with just-drawn or reloaded weapons heal you. Bow, Shotgun, or Sword kills reduce incoming damage. Damaging targets extends the effect. Last Disciple Final blows with primary weapons improve their reload speed. Picking up an Orb of Power grants special ammo progress. Techsec You deal increased Kinetic damage to enemy shields, vehicles, and constructs. Defeating or breaking a combatant shield with Kinetic damage releases a disorienting Kinetic shockwave. Aion Adapter Final blows with any rocket decrease incoming area-of-effect damage When AoE damage reduction is active, taking melee damage causes you to emit a disorienting burst. Twofold Crown Picking up an ammo brick heals you Final blows with primary ammo weapons grant you enhanced radar. Armor Archetypes Archetypes affect the stat distribution. Primary stat: up to +30 points Secondary Stat: up to +25 points Random stat: up to +20 points To buy best Destiny 2 armor, you must select one of the following archetypes: Archetype Primary stat Secondary stat Bulwark Health Class Gunner Weapons Grenade Specialist Class Weapons Paragon Super Melee Brawler Melee Health Grenadier Grenade Super Armor tiers Armor tier affects the total number of stat points on an armor piece. Higher tiers can achieve up to 75 stat points total. Tier 3: 64-69 points Tier 4: 70-75 points Tier 5: 75 points + stats tuning All Tier 5 armor has 11 energy points instead of 10, allowing for new build opportunities.",8.99,,https://skycoach.gg/storage/uploads/products/best-legendary-armor1752490059_picture_item.png,Destiny 2,Destiny 2
464,,Free Exotic Class Items Bundle,Hurry up and seal the amazing deal while it's available! You will get: The selected number of Exotic Class items + bonus items for free; All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact. Each class has their own item: Titan: Stoicism Warlock: Solipsism Hunter: Relativism Please note: the Exotic Class Item works only with the Prismatic subclass equipped.,0.99,,https://skycoach.gg/storage/uploads/products/free-exotic-class-items-bundle1718893061_picture_item.png,Destiny 2,Destiny 2
465,,Exotic Class Item,Buy Destiny 2 Exotic Class items for your Guardians and wield two exotic powers at the same time. Use this service to make the new Meta builds along with other benefits: The selected number of items; God Roll items with two guaranteed Traits (optional); All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact. Each class has their own item: Titan: Stoicism Warlock: Solipsism Hunter: Relativism Please note: The Exotic Class Item works only when the Prismatic subclass is equipped.,7.49,,https://skycoach.gg/storage/uploads/products/exotic-class-item1717581256_picture_item.png,Destiny 2,Destiny 2
466,,Lost Sector Exotic Armor,"Buy Destiny 2 Lost Sector exotic armor boost to improve your build in a matter of minutes. A selected number of Exotic Armor pieces from Lost Sector; High stats (65+) on your armor if the ""High stats"" option is selected; All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact;",9.99,,https://skycoach.gg/storage/uploads/products/lost-sector-exotic-armor1717437616_picture_item.png,Destiny 2,Destiny 2
467,,Eunoia,Buy Eunoia Exotic Gauntlets in Destiny 2 to upgrade your Warlock builds and freshen up the gameplay. This exotic enhances your Hellion buddy with increased damage and Scorching capability. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian,8.99,,https://skycoach.gg/storage/uploads/products/eunoia1752490040_picture_item.png,Destiny 2,Destiny 2
468,,An Insurmountable Skullfort,Buy An Insurmountable Skullfort Exotic Armor in Destiny 2 to enhance your Arc Titan builds and get new abilities. This exotic allows your Arc melee final blows to restore a melee charge and trigger health regeneration. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian,17.99,,https://skycoach.gg/storage/uploads/products/an-insurmountable-skullfort1755677658_picture_item.png,Destiny 2,Destiny 2
469,,Moirai,"Buy Moirai Exotic Armor in Destiny 2 to enhance your Strand Hunter builds and get new abilities. This exotic allows your Threaded Spike to bounce and detonate Tangles, while refunding your melee energy on catch. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",8.99,,https://skycoach.gg/storage/uploads/products/moirai1752490070_picture_item.png,Destiny 2,Destiny 2
470,,Knucklehead Radar,"Buy Knucklehead Radar Exotic Armor in Destiny 2 to enhance your Hunter builds. This exotic provides radar while you're aiming, enhances your radar while crouched, visually marks targets, and you deal more damage to low-health marked targets. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",17.99,,https://skycoach.gg/storage/uploads/products/knucklehead-radar1755677857_picture_item.png,Destiny 2,Destiny 2
471,,Foetracer,"Buy Foetracer Exotic Armor in Destiny 2 to enhance your Hunter builds. When dealing damage with an ability, you temporarily gain increased weapon damage of the same type, and defeating the target creates an elemental pickup. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",17.99,,https://skycoach.gg/storage/uploads/products/foetracer1755677934_picture_item.png,Destiny 2,Destiny 2
472,,Mask of the Quiet One,Buy Mask of the Quiet One Exotic Armor in Destiny 2 to enhance your Void Titan builds and get new abilities. This exotic grants energy on damage received and grants Devour on final blows - as long as you're critically wounded. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian,17.99,,https://skycoach.gg/storage/uploads/products/mask-of-the-quiet-one1755678296_picture_item.png,Destiny 2,Destiny 2
473,,Khepri's Horn,"Buy Khepri's Horn Exotic Armor in Destiny 2 to enhance your Solar Titan builds and get new abilities. This exotic allows your Barricades to unleash waves dealing damage, and your Solar final blows will recharge the ability's cooldown. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",17.99,,https://skycoach.gg/storage/uploads/products/khepris-horn1755677829_picture_item.png,Destiny 2,Destiny 2
